1262403300	20250910	202509	2025	2025.6849											EDU	STUDENT						EDU			1	100	100	10	3	-5.0	10	1	10	6.9284064665127	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250910180000	https://valdostadailytimes.com/2025/09/10/105-lowndes-high-students-earn-top-scores-on-139-ap-exams/
1262403301	20250910	202509	2025	2025.6849											ELI	ACTOR						ELI			0	042	042	04	1	1.9	6	1	6	2.97029702970297	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250910180000	https://www.manchestereveningnews.co.uk/news/tv/former-eastenders-star-rita-simons-32452133
1262403302	20250910	202509	2025	2025.6849											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	4	1	4	-5.01138952164009	0								4	Glastonbury, Somerset, United Kingdom	UK	UKM3	40129	51.1467	-2.71444	-2597059	4	Glastonbury, Somerset, United Kingdom	UK	UKM3	40129	51.1467	-2.71444	-2597059	20250910180000	https://www.vice.com/en/article/bob-vylan-announce-2025-we-wont-go-quietly-tour-call-bbc-boss-spineless-for-criticizing-their-glastonbury-set/
1262403303	20250910	202509	2025	2025.6849											GBR	BRITISH	GBR								1	130	130	13	3	-4.4	10	1	10	-5.50996483001172	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250910180000	https://theconversation.com/trading-human-remains-why-bones-should-not-become-a-commodity-264208
1262403304	20250910	202509	2025	2025.6849											GBRGOV	LONDON	GBR					GOV			1	043	043	04	1	2.8	2	1	2	0.45662100456621	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250910180000	https://www.eonline.com/news/1422317/prince-harry-king-charles-reunite-amid-rift
1262403305	20250910	202509	2025	2025.6849											GBRLEG	UNITED KINGDOM	GBR					LEG			0	036	036	03	1	4.0	3	1	3	-7.33830845771145	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250910180000	https://en.tempo.co/read/2047908/british-public-calls-for-arrest-of-israeli-president-on-london-arrival
1262403306	20250910	202509	2025	2025.6849											GHA	GHANA	GHA								1	042	042	04	1	1.9	2	1	2	3.8	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20250910180000	https://www.newsghana.com.gh/ghana-to-host-maiden-space-conference-2025-as-africas-space-economy-is-projected-to-skyrocket-to-22-6b-by-2026/
1262403307	20250910	202509	2025	2025.6849											GHA	GHANA	GHA								1	100	100	10	3	-5.0	2	1	2	1.41342756183746	0								4	Manhyia, Ghana (general), Ghana	GH	GH00	190575	6.71546	-1.72232	-2075978	4	Asanteman, Ghana (general), Ghana	GH	GH00	190600	5.85876	-0.854395	-2069849	20250910180000	https://yen.com.gh/ghana/290818-asantehemaa-funeral-manhyia-announces-date-night-silence-curfew/
1262403308	20250910	202509	2025	2025.6849											GHA	GHANA	GHA								1	100	100	10	3	-5.0	6	1	6	1.41342756183746	0								4	Manhyia, Ghana (general), Ghana	GH	GH00	190575	6.71546	-1.72232	-2075978	4	Manhyia, Ghana (general), Ghana	GH	GH00	190575	6.71546	-1.72232	-2075978	20250910180000	https://yen.com.gh/ghana/290818-asantehemaa-funeral-manhyia-announces-date-night-silence-curfew/
1262403309	20250910	202509	2025	2025.6849											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	4	1	2	-1.36286201022147	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250910180000	https://dailycaller.com/2025/09/10/kamala-harris-joe-biden-book-white-house-border-czar-sabotage/
1262403310	20250910	202509	2025	2025.6849											GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	9	1	6	-1.36286201022147	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250910180000	https://dailycaller.com/2025/09/10/kamala-harris-joe-biden-book-white-house-border-czar-sabotage/
1262403311	20250910	202509	2025	2025.6849											HLH	SOCIAL WORKER						HLH			0	192	192	19	4	-9.5	10	1	10	-2.63157894736842	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250910180000	https://5tjt.com/she-watches-over-me-and-i-watch-over-her-how-onefamily-helps-grieving-mothers-and-widows-heal-together/
1262403312	20250910	202509	2025	2025.6849											IGOWSTNAT	NATO	WST	NAT				IGO			0	130	130	13	3	-4.4	5	1	5	-4.80656506447831	0								1	Poland	PL	PL		52	20	PL	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20250910180000	https://www.theguardian.com/commentisfree/2025/sep/10/russia-putin-provoking-west-consequences
1262403313	20250910	202509	2025	2025.6849											IND	INDORE	IND								1	040	040	04	1	1.0	6	1	6	1.0600706713781	0								4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	20250910180000	https://www.freepressjournal.in/bhopal/41770-crore-investment-in-madhya-pradesh-53000-jobs-in-pipeline
1262403314	20250910	202509	2025	2025.6849											IND	DELHI	IND								0	042	042	04	1	1.9	1	1	1	-5.97345132743362	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Manali, Tamil Nadu, India	IN	IN25	70247	10.5833	79.65	-2103601	20250910180000	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/tanishaa-mukerji-recalls-near-death-experience-during-her-debut-film-says-dino-morea-fractured-arm-injured-my-head-lost-memory/articleshow/123813414.cms
