1273788869	20241112	202411	2024	2024.8548	BUS	BUSINESS						BUS			DEU	MUNICH	DEU								1	051	051	05	1	3.4	7	1	7	0.39292730844793	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20251112130000	https://finance.yahoo.com/news/munich-net-result-increases-1-121056031.html
1273789170	20251112	202511	2025	2025.8548	CHRPRO	METHODIST CHURCH				CHR	PRO														1	042	042	04	1	1.9	3	1	3	3.24675324675325	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20251112130000	https://morristowngreen.com/2025/11/12/morristown-theater-company-presents-steel-magnolias-nov-14-23/
1273789171	20251112	202511	2025	2025.8548	CHRPRO	METHODIST CHURCH				CHR	PRO				USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	3.24675324675325	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20251112130000	https://morristowngreen.com/2025/11/12/morristown-theater-company-presents-steel-magnolias-nov-14-23/
1273789172	20251112	202511	2025	2025.8548	CHRPRO	METHODIST CHURCH				CHR	PRO				USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	3.24675324675325	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20251112130000	https://morristowngreen.com/2025/11/12/morristown-theater-company-presents-steel-magnolias-nov-14-23/
1273789173	20251112	202511	2025	2025.8548	CHRPRO300	PRESBYTERIAN				CHR	PRO														1	051	051	05	1	3.4	5	1	5	1.90311418685121	3	Marinette County, Wisconsin, United States	US	USWI	WI075	45.3666	-88.0668	1581097	0								3	Marinette County, Wisconsin, United States	US	USWI		45.3666	-88.0668	1581097	20251112130000	https://www.ironmountaindailynews.com/lifestyles/life/2025/11/first-presbyterian-church-of-florence-observes-145th-anniversary/
1273789174	20251112	202511	2025	2025.8548	CHRPRO300	PRESBYTERIAN				CHR	PRO				CVL	VILLAGE						CVL			1	046	046	04	1	7.0	2	1	2	1.90311418685121	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	20251112130000	https://www.ironmountaindailynews.com/lifestyles/life/2025/11/first-presbyterian-church-of-florence-observes-145th-anniversary/
1273789175	20251112	202511	2025	2025.8548	CHRPRO300	PRESBYTERIAN				CHR	PRO				CVL	VILLAGE						CVL			1	046	046	04	1	7.0	4	1	4	1.90311418685121	3	First Presbyterian Church, Wisconsin, United States	US	USWI	WI109	44.9789	-92.7552	1831739	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20251112130000	https://www.ironmountaindailynews.com/lifestyles/life/2025/11/first-presbyterian-church-of-florence-observes-145th-anniversary/
1273789176	20251112	202511	2025	2025.8548	CHRPRO300	PRESBYTERIAN				CHR	PRO				CVL	VILLAGE						CVL			1	046	046	04	1	7.0	4	1	4	1.90311418685121	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	First Presbyterian Church, Wisconsin, United States	US	USWI		44.9789	-92.7552	1831739	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20251112130000	https://www.ironmountaindailynews.com/lifestyles/life/2025/11/first-presbyterian-church-of-florence-observes-145th-anniversary/
1273789177	20251112	202511	2025	2025.8548	CHRPRO300	PRESBYTERIAN				CHR	PRO				USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	7.7079107505071	3	Faithorn, Illinois, United States	US	USIL	IL197	41.4281	-87.6081	422688	3	Faithorn, Illinois, United States	US	USIL	IL197	41.4281	-87.6081	422688	3	Faithorn, Illinois, United States	US	USIL	IL197	41.4281	-87.6081	422688	20251112130000	https://www.ironmountaindailynews.com/obituaries/2025/11/lorraine-kelly-2/
1273789178	20251112	202511	2025	2025.8548	CHRPRO300	PRESBYTERIAN				CHR	PRO				USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	7.7079107505071	1	Norway	NO	NO		62	10	NO	3	Faithorn, Illinois, United States	US	USIL	IL197	41.4281	-87.6081	422688	1	Norway	NO	NO		62	10	NO	20251112130000	https://www.ironmountaindailynews.com/obituaries/2025/11/lorraine-kelly-2/
1273789179	20251112	202511	2025	2025.8548	COL	COLOMBIAN	COL								UKR	UKRAINE	UKR								1	060	060	06	2	6.0	8	1	8	-4.11522633744856	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20251112130000	https://www.bbc.co.uk/sounds/play/w3ct6rcg
