1273639280	20251111	202511	2025	2025.8521											CHN	CHINA	CHN								1	057	057	05	1	8.0	2	1	2	2.6448362720403	0								4	Zhang Yi, Ningxia, China	CH	CH21	13206	35.7111	105.752	10651751	4	Zhang Yi, Ningxia, China	CH	CH21	13206	35.7111	105.752	10651751	20251111180000	https://www.globaltimes.cn/page/202511/1347942.shtml
1273639281	20251111	202511	2025	2025.8521											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	2	1	2	0.79575596816976	0								4	Lattakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	4	Lattakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	20251111180000	https://www.asianews.it/news-en/Syria:-Christians-return-to-Ghassaniyah-64258.html
1273639282	20251111	202511	2025	2025.8521											COP	POLICE						COP			1	020	020	02	1	3.0	2	1	2	-1.98675496688741	0								3	Blue Ash, Ohio, United States	US	USOH		39.232	-84.3783	1064458	3	Blue Ash, Ohio, United States	US	USOH		39.232	-84.3783	1064458	20251111180000	https://www.wcpo.com/news/local-news/hamilton-county/blue-ash/multiple-sycamore-community-schools-buildings-on-lockdown-amid-nearby-police-activity
1273639283	20251111	202511	2025	2025.8521											COP	PRISON						COP			1	036	036	03	1	4.0	10	1	10	-7.5	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251111180000	https://www.alice965.com/2025/11/11/stupid-criminal-a-man-started-shooting-after-a-heated-chicken-egg-argument/
1273639284	20251111	202511	2025	2025.8521											COP	POLICE						COP			1	043	043	04	1	2.8	1	1	1	-8.02675585284281	0								3	Jeffersonville, Indiana, United States	US	USIN	IN019	38.2776	-85.7372	436979	3	Jeffersonville, Indiana, United States	US	USIN	IN019	38.2776	-85.7372	436979	20251111180000	https://www.wdrb.com/news/crime-reports/two-jeffersonville-men-facing-child-exploitation-charges-in-separate-cases/article_4b729cc0-04d3-4956-a799-1d813e25cbea.html
1273639285	20251111	202511	2025	2025.8521											COP	POLICE						COP			1	183	183	18	4	-10.0	3	1	3	-12.8415300546449	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251111180000	https://www.foxnews.com/world/deadly-explosions-india-pakistan-occur-within-24-hours-least-20-dead
1273639286	20251111	202511	2025	2025.8521											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	0.625	0								4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20251111180000	https://www.rte.ie/news/europe/2025/1111/1543386-independence-day-poland/
1273639287	20251111	202511	2025	2025.8521											CRMJUD	CRIMINAL						CRM	JUD		0	0841	084	08	2	7.0	10	1	10	-6.9466882067851	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20251111180000	https://www.businessday.co.za/news/2025-11-11-batohi-pressed-to-name-suspended-prosecutor-linked-to-organised-crime/
1273639288	20251111	202511	2025	2025.8521											CVL	SCIENTIST						CVL			1	040	040	04	1	1.0	10	1	10	-2.70270270270271	0								1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20251111180000	https://www.ibtimes.co.uk/harvard-scientist-warns-this-comet-might-not-natural-are-we-looking-alien-tech-1754243
1273639289	20251111	202511	2025	2025.8521											DNK	DANE	DNK								0	014	014	01	1	0.0	10	1	10	-4.4776119402985	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20251111180000	https://www.marketscreener.com/news/eu-countries-seek-another-year-long-deforestation-law-delay-ce7d5fd9d18df126
1273639290	20251111	202511	2025	2025.8521											EDU	STUDENT						EDU			1	060	060	06	2	6.0	10	1	10	5.96421471172962	0								3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20251111180000	https://local12.com/news/good-morning-cincinnati/local-nonprofit-provides-produce-with-purpose-for-hamilton-county-students-cincinnati-feed-soul-depaul-cristo-rey-fruit-vegetable-snap
