1273236064	20251109	202511	2025	2025.8466	PAK	PAKISTANI	PAK								IND	GUJARAT	IND								1	173	173	17	4	-5.0	10	1	10	-9.52380952380955	1	Pakistan	PK	PK		30	70	PK	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20251109094500	https://theshillongtimes.com/2025/11/09/gujarat-ats-arrests-three-isis-linked-terrorists-in-nationwide-terror-plot/
1273236065	20251109	202511	2025	2025.8466	PAK	PAKISTAN	PAK								KWT	KUWAIT	KWT								0	110	110	11	3	-2.0	1	1	1	-4.64601769911505	1	Pakistan	PK	PK		30	70	PK	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20251109094500	https://www.geosuper.tv/latest/50450-abbas-afridi-powers-pakistan-to-fiery-total-in-hong-kong-sixes-final
1273236066	20251109	202511	2025	2025.8466	PAK	PAKISTAN	PAK								KWT	KUWAIT	KWT								0	110	110	11	3	-2.0	1	1	1	-4.64601769911505	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20251109094500	https://www.geosuper.tv/latest/50450-abbas-afridi-powers-pakistan-to-fiery-total-in-hong-kong-sixes-final
1273236067	20251109	202511	2025	2025.8466	PAK	ISLAMABAD	PAK								LEG	NATIONAL ASSEMBLY						LEG			1	046	046	04	1	7.0	10	1	10	1.02389078498294	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251109094500	https://www.arabnews.com/node/2621955/pakistan
1273236068	20251109	202511	2025	2025.8466	PAK	PAKISTAN	PAK								LEG	PARLIAMENT						LEG			1	0834	083	08	2	5.0	2	1	2	1.61691542288557	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20251109094500	https://indianexpress.com/article/cities/chandigarh/military-digest-pakistan-army-supremacy-navy-air-force-constitutional-amendment-10355166/
1273236069	20251109	202511	2025	2025.8466	PAK	PAKISTAN	PAK								LEG	PARLIAMENT						LEG			1	0834	083	08	2	5.0	8	1	8	1.61691542288557	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	1	India	IN	IN		20	77	IN	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20251109094500	https://indianexpress.com/article/cities/chandigarh/military-digest-pakistan-army-supremacy-navy-air-force-constitutional-amendment-10355166/
1273236070	20251109	202511	2025	2025.8466	PAK	PAKISTAN	PAK								UAF	TERRORIST						UAF			1	193	193	19	4	-10.0	8	1	8	-6.56108597285068	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20251109094500	https://www.deccanchronicle.com/nation/shah-accuses-opposition-of-building-corridor-for-infiltrators-in-bihar-1915834
1273236071	20251109	202511	2025	2025.8466	PAK	PAKISTAN	PAK								UAF	TERRORIST						UAF			1	193	193	19	4	-10.0	2	1	2	-6.56108597285068	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20251109094500	https://www.deccanchronicle.com/nation/shah-accuses-opposition-of-building-corridor-for-infiltrators-in-bihar-1915834
1273236072	20251109	202511	2025	2025.8466	PHL	PHILIPPINE	PHL																		1	010	010	01	1	0.0	4	1	4	-3.21100917431193	4	Tandag, Surigao del Sur, Philippines	RP	RP62	24278	9.07833	126.199	-2456420	0								4	Tandag, Surigao del Sur, Philippines	RP	RP62	24278	9.07833	126.199	-2456420	20251109094500	https://www.ibtimes.co.uk/super-typhoon-uwan-update-palace-suspends-work-classes-nov-10-nov-11-across-12-regions-1753460
1273236073	20251109	202511	2025	2025.8466	PHL	PHILIPPINE	PHL																		1	020	020	02	1	3.0	10	1	10	-5.67567567567568	5	Camarines Norte, Camarines Norte, Philippines	RP	RP15	24234	14.1667	122.75	-2419534	0								5	Camarines Norte, Camarines Norte, Philippines	RP	RP15	24234	14.1667	122.75	-2419534	20251109094500	https://www.philstar.com/lifestyle/pet-life/2025/11/09/2485976/shelter-strays-animal-groups-call-unchain-uncage-pets-amid-flooding
1273236074	20251109	202511	2025	2025.8466	PSE	PALESTINIAN	PSE								GOV	MAYOR						GOV			0	130	130	13	3	-4.4	4	1	4	-0.65288356909685	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251109094500	https://www.gatestoneinstitute.org/22039/will-trump-thank-mamdani
1273236075	20251109	202511	2025	2025.8466	PSE	PALESTINIAN	PSE								GOV	MAYOR						GOV			0	173	173	17	4	-5.0	2	1	2	-0.65288356909685	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Israel	IS	IS		31.5	34.75	IS	20251109094500	https://www.gatestoneinstitute.org/22039/will-trump-thank-mamdani
1273236076	20251109	202511	2025	2025.8466	PSEREB	HAMAS	PSE					REB			PSE	PALESTINIAN	PSE								1	173	173	17	4	-5.0	1	1	1	-9.74358974358975	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251109094500	https://www.arabnews.com/node/2621956/middle-east
1273236077	20251109	202511	2025	2025.8466	REL	RELIGIOUS GROUP									CHRCTH	CATHOLIC				CHR	CTH				1	043	043	04	1	2.8	10	1	10	1.33779264214046	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20251109094500	https://www.kmvt.com/2025/11/09/feeding-our-neighbors-food-drive/
1273236078	20251109	202511	2025	2025.8466	RUS	RUSSIA	RUS																		1	010	010	01	1	0.0	1	1	1	-1.77133655394525	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20251109094500	https://www.deccanchronicle.com/southern-states/tamil-nadu/tn-doctor-detained-in-russia-wife-appeals-for-government-intervention-1915832
1273236079	20251109	202511	2025	2025.8466	RUS	RUSSIA	RUS																		1	010	010	01	1	0.0	4	1	4	-1.77133655394525	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251109094500	https://www.deccanchronicle.com/southern-states/tamil-nadu/tn-doctor-detained-in-russia-wife-appeals-for-government-intervention-1915832
1273236080	20251109	202511	2025	2025.8466	RUS	VORONEZH	RUS																		1	011	011	01	1	-0.1	15	2	15	-5.00999802614076	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251109094500	https://www.winnipegfreepress.com/world/2025/11/09/ukrainian-strikes-disrupt-power-and-heating-to-2-major-cities-in-russia
1273236081	20251109	202511	2025	2025.8466	RUS	VORONEZH	RUS																		1	011	011	01	1	-0.1	1	1	1	-4.6831955922865	4	Belgorod, Belgorodskaya Oblast', Russia	RS	RS09	25036	50.6107	36.5802	-2883930	0								4	Rostov, Rostovskaya Oblast', Russia	RS	RS61	25090	47.2364	39.7139	-2993218	20251109094500	https://www.winnipegfreepress.com/world/2025/11/09/ukrainian-strikes-disrupt-power-and-heating-to-2-major-cities-in-russia
1273236082	20251109	202511	2025	2025.8466	RUS	VORONEZH	RUS																		1	011	011	01	1	-0.1	3	2	3	-5.09169863460432	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251109094500	https://www.clickondetroit.com/news/world/2025/11/09/ukrainian-strikes-disrupt-power-and-heating-to-2-major-cities-in-russia/
1273236083	20251109	202511	2025	2025.8466	RUS	VORONEZH	RUS																		1	011	011	01	1	-0.1	1	1	1	-4.6831955922865	4	Rostov, Rostovskaya Oblast', Russia	RS	RS61	25090	47.2364	39.7139	-2993218	0								4	Rostov, Rostovskaya Oblast', Russia	RS	RS61	25090	47.2364	39.7139	-2993218	20251109094500	https://www.winnipegfreepress.com/world/2025/11/09/ukrainian-strikes-disrupt-power-and-heating-to-2-major-cities-in-russia
1273236084	20251109	202511	2025	2025.8466	RUS	RUSSIA	RUS																		0	042	042	04	1	1.9	2	1	2	-1.77133655394525	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	0								4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20251109094500	https://www.deccanchronicle.com/southern-states/tamil-nadu/tn-doctor-detained-in-russia-wife-appeals-for-government-intervention-1915832
1273236085	20251109	202511	2025	2025.8466	RUS	RUSSIA	RUS																		0	043	043	04	1	2.8	6	1	6	-1.77133655394525	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20251109094500	https://www.deccanchronicle.com/southern-states/tamil-nadu/tn-doctor-detained-in-russia-wife-appeals-for-government-intervention-1915832
1273236086	20251109	202511	2025	2025.8466	RUS	RUSSIA	RUS																		0	043	043	04	1	2.8	2	1	2	-1.77133655394525	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	0								4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20251109094500	https://www.deccanchronicle.com/southern-states/tamil-nadu/tn-doctor-detained-in-russia-wife-appeals-for-government-intervention-1915832
1273236087	20251109	202511	2025	2025.8466	RUS	RUSSIA	RUS																		1	1822	182	18	4	-9.0	3	1	3	-1.77133655394525	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251109094500	https://www.deccanchronicle.com/southern-states/tamil-nadu/tn-doctor-detained-in-russia-wife-appeals-for-government-intervention-1915832
1273236088	20251109	202511	2025	2025.8466	RUS	RUSSIA	RUS																		1	1822	182	18	4	-9.0	7	1	7	-1.77133655394525	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251109094500	https://www.deccanchronicle.com/southern-states/tamil-nadu/tn-doctor-detained-in-russia-wife-appeals-for-government-intervention-1915832
1273236089	20251109	202511	2025	2025.8466	RUS	RUSSIA	RUS								IND	CHENNAI	IND								1	043	043	04	1	2.8	2	1	2	-1.77133655394525	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	20251109094500	https://www.deccanchronicle.com/southern-states/tamil-nadu/tn-doctor-detained-in-russia-wife-appeals-for-government-intervention-1915832
1273236090	20251109	202511	2025	2025.8466	RUS	TATARSTAN	RUS								SSD	SOUTH SUDAN	SSD								0	013	013	01	1	0.4	6	1	6	-2.13371266002845	4	Tatarstan, Tatarstan, Russia	RS	RS73	25109	56.1292	53.3703	10062488	1	South Sudan	OD	OD		8	30	OD	4	Tatarstan, Tatarstan, Russia	RS	RS73	25109	56.1292	53.3703	10062488	20251109094500	https://www.standardmedia.co.ke/national/article/2001533793/from-alabuga-start-programme-to-war-frontline-kenyans-are-victims-of-russian-excesses
1273236091	20251109	202511	2025	2025.8466	RUS	RUSSIA	RUS								SSD	SOUTH SUDAN	SSD								0	013	013	01	1	0.4	2	1	2	-2.13371266002845	4	Tatarstan, Tatarstan, Russia	RS	RS73	25109	56.1292	53.3703	10062488	1	South Sudan	OD	OD		8	30	OD	1	South Sudan	OD	OD		8	30	OD	20251109094500	https://www.standardmedia.co.ke/national/article/2001533793/from-alabuga-start-programme-to-war-frontline-kenyans-are-victims-of-russian-excesses
1273236092	20251109	202511	2025	2025.8466	RUS	TATARSTAN	RUS								SSD	SOUTH SUDAN	SSD								0	013	013	01	1	0.4	2	1	2	-2.13371266002845	1	South Sudan	OD	OD		8	30	OD	1	South Sudan	OD	OD		8	30	OD	1	South Sudan	OD	OD		8	30	OD	20251109094500	https://www.standardmedia.co.ke/national/article/2001533793/from-alabuga-start-programme-to-war-frontline-kenyans-are-victims-of-russian-excesses
1273236093	20251109	202511	2025	2025.8466	RUS	RUSSIAN	RUS								UKR	UKRAINE	UKR								1	072	072	07	2	8.3	1	1	1	-4.6831955922865	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20251109094500	https://www.winnipegfreepress.com/world/2025/11/09/ukrainian-strikes-disrupt-power-and-heating-to-2-major-cities-in-russia
1273236094	20251109	202511	2025	2025.8466	RUS	RUSSIAN	RUS								UKR	UKRAINE	UKR								1	072	072	07	2	8.3	1	1	1	-4.6831955922865	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251109094500	https://www.winnipegfreepress.com/world/2025/11/09/ukrainian-strikes-disrupt-power-and-heating-to-2-major-cities-in-russia
1273236095	20251109	202511	2025	2025.8466	SGP	SINGAPORE	SGP								DJI	DJIBOUTI	DJI								1	057	057	05	1	8.0	2	1	2	-0.24096385542169	4	Bab El Mandeb, , Djibouti	DJ	DJ		12.5833	43.35	-3189484	4	Bab El Mandeb, , Djibouti	DJ	DJ		12.5833	43.35	-3189484	4	Bab El Mandeb, , Djibouti	DJ	DJ		12.5833	43.35	-3189484	20251109094500	https://timesofindia.indiatimes.com/india/preferred-partner-of-choice-cds-chauhan-says-indias-geography-gives-it-edge-in-indo-pacific-flags-emerging-frontiers-in-modern-warfare/articleshow/125199272.cms
1273236096	20251109	202511	2025	2025.8466	SGP	SINGAPORE	SGP								DJI	DJIBOUTI	DJI								1	057	057	05	1	8.0	1	1	1	-0.24096385542169	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	4	Bab El Mandeb, , Djibouti	DJ	DJ		12.5833	43.35	-3189484	20251109094500	https://timesofindia.indiatimes.com/india/preferred-partner-of-choice-cds-chauhan-says-indias-geography-gives-it-edge-in-indo-pacific-flags-emerging-frontiers-in-modern-warfare/articleshow/125199272.cms
1273236097	20251109	202511	2025	2025.8466	SGP	SINGAPORE	SGP								DJI	DJIBOUTI	DJI								1	057	057	05	1	8.0	6	1	6	-0.24096385542169	1	Singapore	SN	SN		1.366667	103.8	SN	4	Bab El Mandeb, , Djibouti	DJ	DJ		12.5833	43.35	-3189484	4	Bab El Mandeb, , Djibouti	DJ	DJ		12.5833	43.35	-3189484	20251109094500	https://timesofindia.indiatimes.com/india/preferred-partner-of-choice-cds-chauhan-says-indias-geography-gives-it-edge-in-indo-pacific-flags-emerging-frontiers-in-modern-warfare/articleshow/125199272.cms
1273236098	20251109	202511	2025	2025.8466	SGP	SINGAPORE	SGP								GOV	CHIEF MINISTER						GOV			1	040	040	04	1	1.0	2	1	2	-4.67032967032967	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20251109094500	https://indianexpress.com/article/cities/chandigarh/tarn-taran-bypoll-woman-faces-threats-drug-menace-punjab-10355173/
1273236099	20251109	202511	2025	2025.8466	SPY	INTELLIGENCE						SPY			MNCUSA	INTERNATIONAL BUSINESS MACHINES CORPORATION	USA					MNC			1	040	040	04	1	1.0	5	1	5	1.37221269296742	0								0								0								20251109094500	https://finance.yahoo.com/news/melius-research-reaffirms-buy-ibm-053141350.html
1273236100	20251109	202511	2025	2025.8466	SYR	SYRIAN	SYR								BUS	INVESTOR						BUS			0	010	010	01	1	0.0	3	1	3	-6.05296343001261	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20251109094500	https://www.ynetnews.com/environment/article/h1134ctjbg
1273236101	20251109	202511	2025	2025.8466	THA	THAILAND	THA								MED	MEDIA						MED			1	040	040	04	1	1.0	4	1	4	0	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251109094500	https://www.hindustantimes.com/trending/indian-traveller-questions-india-s-urban-design-after-experiencing-bangkok-s-people-first-elevated-walkway-101762679211790.html
1273236102	20251109	202511	2025	2025.8466	THACVL	BANGKOK	THA					CVL			MED	MEDIA						MED			1	040	040	04	1	1.0	6	1	6	0	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251109094500	https://www.hindustantimes.com/trending/indian-traveller-questions-india-s-urban-design-after-experiencing-bangkok-s-people-first-elevated-walkway-101762679211790.html
1273236103	20251109	202511	2025	2025.8466	TWN	TAIWAN	TWN								BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	4	1	4	3.0188679245283	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251109094500	https://focustaiwan.tw:443/politics/202511090006
1273236104	20251109	202511	2025	2025.8466	TWN	TAIPEI	TWN								BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	16	1	16	3.0188679245283	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tunghai University, T'ai-chung, Taiwan	TW	TW19	13277	24.1804	120.598	-2639589	4	Tunghai University, T'ai-chung, Taiwan	TW	TW19	13277	24.1804	120.598	-2639589	20251109094500	https://focustaiwan.tw:443/politics/202511090006
1273236105	20251109	202511	2025	2025.8466	TWN	TAIWAN	TWN								BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	16	1	16	3.0188679245283	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20251109094500	https://focustaiwan.tw:443/politics/202511090006
1273236106	20251109	202511	2025	2025.8466	TWN	TAIPEI	TWN								IGOEUREEC	EUROPEAN PARLIAMENT	EUR	EEC				IGO			1	010	010	01	1	0.0	10	1	10	3.0188679245283	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251109094500	https://focustaiwan.tw:443/politics/202511090006
1273236107	20251109	202511	2025	2025.8466	TWN	KAOHSIUNG	TWN								TWNCOP	KAOHSIUNG	TWN					COP			0	130	130	13	3	-4.4	20	1	20	-6.18892508143323	4	Yongkang, Tainan Municipality, Taiwan	TW	TW21	13277	23.0244	120.256	-2641019	4	Yongkang, Tainan Municipality, Taiwan	TW	TW21	13277	23.0244	120.256	-2641019	4	Yongkang, Tainan Municipality, Taiwan	TW	TW21	13277	23.0244	120.256	-2641019	20251109094500	https://focustaiwan.tw:443/society/202511090007
1273236108	20251109	202511	2025	2025.8466	TWN	TAIWAN	TWN								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-2.02429149797571	1	Taiwan	TW	TW		24	121	TW	1	United States	US	US		39.828175	-98.5795	US	1	Taiwan	TW	TW		24	121	TW	20251109094500	https://thenationonlineng.net/chinas-xi-jinping-trump-and-taiwan/
1273236109	20251109	202511	2025	2025.8466	TWN	TAIWAN	TWN								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-2.02429149797571	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251109094500	https://thenationonlineng.net/chinas-xi-jinping-trump-and-taiwan/
1273236110	20251109	202511	2025	2025.8466	UAF	TERRORIST						UAF													1	138	138	13	3	-7.0	10	1	10	-6.56108597285068	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20251109094500	https://www.deccanchronicle.com/nation/shah-accuses-opposition-of-building-corridor-for-infiltrators-in-bihar-1915834
1273236111	20251109	202511	2025	2025.8466	UAF	TERRORIST						UAF			PAK	PAKISTAN	PAK								1	193	193	19	4	-10.0	7	1	7	-6.56108597285068	4	Lalu, Jammu and Kashmir, India	IN	IN12	72788	34.6167	76.3167	-2102424	4	Lalu, Jammu and Kashmir, India	IN	IN12	72788	34.6167	76.3167	-2102424	4	Lalu, Jammu and Kashmir, India	IN	IN12	72788	34.6167	76.3167	-2102424	20251109094500	https://www.deccanchronicle.com/nation/shah-accuses-opposition-of-building-corridor-for-infiltrators-in-bihar-1915834
1273236112	20251109	202511	2025	2025.8466	UAF	TERRORIST						UAF			PAK	PAKISTAN	PAK								1	193	193	19	4	-10.0	3	1	3	-6.56108597285068	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20251109094500	https://www.deccanchronicle.com/nation/shah-accuses-opposition-of-building-corridor-for-infiltrators-in-bihar-1915834
1273236113	20251109	202511	2025	2025.8466	UGA	UGANDA	UGA																		1	051	051	05	1	3.4	10	1	10	6.94006309148265	4	Wandegeya, Mayuge, Uganda	UG	UG86	18585	0.35	33.55	-1735487	0								4	Wandegeya, Mayuge, Uganda	UG	UG86	18585	0.35	33.55	-1735487	20251109094500	https://observer.ug/lifestyle-entertainment/uganda-waragi-celebrates-boda-boda-ingenuity/
1273236114	20251109	202511	2025	2025.8466	UGA	UGANDA	UGA																		1	110	110	11	3	-2.0	5	1	5	6.94006309148265	4	Wandegeya, Mayuge, Uganda	UG	UG86	18585	0.35	33.55	-1735487	0								4	Wandegeya, Mayuge, Uganda	UG	UG86	18585	0.35	33.55	-1735487	20251109094500	https://observer.ug/lifestyle-entertainment/uganda-waragi-celebrates-boda-boda-ingenuity/
1273236115	20251109	202511	2025	2025.8466	UGA	UGANDA	UGA								BUS	MANUFACTURER						BUS			1	017	017	01	1	0.0	5	1	5	3.65296803652968	4	Luzira, Kampala, Uganda	UG	UG37	18585	0.300278	32.6489	-1731625	4	Luzira, Kampala, Uganda	UG	UG37	18585	0.300278	32.6489	-1731625	4	Luzira, Kampala, Uganda	UG	UG37	18585	0.300278	32.6489	-1731625	20251109094500	https://observer.ug/business/quality-chemical-industries-posts-record-shs-23-9bn-profit-in-six-months/
1273236116	20251109	202511	2025	2025.8466	UGA	UGANDA	UGA								BUS	MANUFACTURER						BUS			1	051	051	05	1	3.4	5	1	5	3.65296803652968	4	Luzira, Kampala, Uganda	UG	UG37	18585	0.300278	32.6489	-1731625	4	Luzira, Kampala, Uganda	UG	UG37	18585	0.300278	32.6489	-1731625	4	Luzira, Kampala, Uganda	UG	UG37	18585	0.300278	32.6489	-1731625	20251109094500	https://observer.ug/business/quality-chemical-industries-posts-record-shs-23-9bn-profit-in-six-months/
1273236117	20251109	202511	2025	2025.8466	UGA	UGANDA	UGA								CVL	COMMUNITY						CVL			1	017	017	01	1	0.0	10	1	10	6.94006309148265	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20251109094500	https://observer.ug/lifestyle-entertainment/uganda-waragi-celebrates-boda-boda-ingenuity/
1273236118	20251109	202511	2025	2025.8466	UGA	UGANDA	UGA								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	6.94006309148265	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20251109094500	https://observer.ug/lifestyle-entertainment/uganda-waragi-celebrates-boda-boda-ingenuity/
1273236119	20251109	202511	2025	2025.8466	UGA	UGANDA	UGA								KEN	KENYA	KEN								1	0841	084	08	2	7.0	2	1	2	-3.24909747292419	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20251109094500	https://www.standardmedia.co.ke/national/article/2001533792/museveni-njagi-and-oyoo-were-plotting-unrest-in-uganda
1273236120	20251109	202511	2025	2025.8466	UGA	UGANDAN	UGA								KENOPP	KENYA	KEN					OPP			1	173	173	17	4	-5.0	1	1	1	-3.24909747292419	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20251109094500	https://www.standardmedia.co.ke/national/article/2001533792/museveni-njagi-and-oyoo-were-plotting-unrest-in-uganda
1273236121	20251109	202511	2025	2025.8466	UGAGOV	UGANDAN	UGA					GOV			KENOPP	KENYAN	KEN					OPP			1	173	173	17	4	-5.0	6	1	6	-3.24909747292419	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20251109094500	https://www.standardmedia.co.ke/national/article/2001533792/museveni-njagi-and-oyoo-were-plotting-unrest-in-uganda
1273236122	20251109	202511	2025	2025.8466	UGAGOV	MUSEVENI	UGA					GOV			UGA	UGANDAN	UGA								1	051	051	05	1	3.4	1	1	1	-3.24909747292419	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20251109094500	https://www.standardmedia.co.ke/national/article/2001533792/museveni-njagi-and-oyoo-were-plotting-unrest-in-uganda
